MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20161025,South,42.23,57.77,33.10,9.48,1.45,0.14,2016-10-25,2016-10-31,1
20161025,Southeast,54.04,45.96,38.45,26.74,14.40,4.22,2016-10-25,2016-10-31,1
20161025,West,61.98,38.02,16.35,7.51,3.83,1.87,2016-10-25,2016-10-31,1
20161018,High Plains,67.71,32.29,6.50,0.56,0.00,0.00,2016-10-18,2016-10-24,1
20161018,Midwest,86.56,13.44,1.74,0.00,0.00,0.00,2016-10-18,2016-10-24,1
20161018,Northeast,23.21,76.79,52.71,25.95,5.04,0.00,2016-10-18,2016-10-24,1
20161018,South,45.73,54.27,24.27,6.53,1.34,0.14,2016-10-18,2016-10-24,1
20161018,Southeast,57.02,42.98,37.06,23.81,10.75,1.81,2016-10-18,2016-10-24,1
20161018,West,61.43,38.57,16.55,7.51,3.83,1.87,2016-10-18,2016-10-24,1
20161011,High Plains,74.82,25.18,6.44,0.56,0.00,0.00,2016-10-11,2016-10-17,1
20161011,Midwest,91.91,8.09,0.55,0.00,0.00,0.00,2016-10-11,2016-10-17,1
20161011,Northeast,27.66,72.34,42.94,22.02,5.04,0.00,2016-10-11,2016-10-17,1
20161011,South,55.34,44.66,17.37,4.47,0.60,0.14,2016-10-11,2016-10-17,1
20161011,Southeast,58.76,41.24,29.11,16.60,7.73,1.30,2016-10-11,2016-10-17,1
20161011,West,58.53,41.47,18.14,8.08,3.83,1.87,2016-10-11,2016-10-17,1
20161004,High Plains,73.07,26.93,7.78,1.51,0.00,0.00,2016-10-04,2016-10-10,1
20161004,Midwest,95.47,4.53,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10,1
20161004,Northeast,34.89,65.11,40.96,21.95,5.60,0.00,2016-10-04,2016-10-10,1
20161004,South,67.39,32.61,10.06,2.42,0.32,0.11,2016-10-04,2016-10-10,1
20161004,Southeast,61.61,38.39,25.22,13.00,4.63,0.47,2016-10-04,2016-10-10,1
20161004,West,54.06,45.94,20.14,8.76,3.83,1.87,2016-10-04,2016-10-10,1
20160927,High Plains,70.86,29.14,8.66,2.68,0.17,0.00,2016-09-27,2016-10-03,1
20160927,Midwest,89.04,10.96,0.70,0.00,0.00,0.00,2016-09-27,2016-10-03,1
20160927,Northeast,21.73,78.27,40.29,19.56,6.66,0.00,2016-09-27,2016-10-03,1
20160927,South,76.89,23.11,6.74,1.89,0.28,0.11,2016-09-27,2016-10-03,1
20160927,Southeast,50.48,49.52,22.31,10.49,4.10,0.32,2016-09-27,2016-10-03,1
20160927,West,51.72,48.28,20.69,8.99,3.86,1.87,2016-09-27,2016-10-03,1
20160920,High Plains,69.87,30.13,10.80,3.09,0.17,0.00,2016-09-20,2016-09-26,1
20160920,Midwest,93.78,6.22,1.46,0.00,0.00,0.00,2016-09-20,2016-09-26,1
20160920,Northeast,31.05,68.95,36.64,16.02,5.47,0.00,2016-09-20,2016-09-26,1
20160920,South,85.23,14.77,4.78,1.45,0.12,0.00,2016-09-20,2016-09-26,1
20160920,Southeast,53.36,46.64,18.05,8.99,2.54,0.00,2016-09-20,2016-09-26,1
20160920,West,48.78,51.22,21.57,9.14,3.86,1.87,2016-09-20,2016-09-26,1
20160913,High Plains,69.99,30.01,10.73,3.03,0.17,0.00,2016-09-13,2016-09-19,1
20160913,Midwest,93.66,6.34,1.49,0.00,0.00,0.00,2016-09-13,2016-09-19,1
20160913,Northeast,32.90,67.10,37.04,16.02,5.47,0.00,2016-09-13,2016-09-19,1
20160913,South,86.35,13.65,4.43,1.43,0.07,0.00,2016-09-13,2016-09-19,1
20160913,Southeast,52.63,47.37,15.85,8.24,1.81,0.00,2016-09-13,2016-09-19,1
20160913,West,49.79,50.21,21.18,9.20,3.86,1.87,2016-09-13,2016-09-19,1
20160906,High Plains,70.14,29.86,10.85,4.01,0.32,0.00,2016-09-06,2016-09-12,1
20160906,Midwest,90.62,9.38,2.14,0.00,0.00,0.00,2016-09-06,2016-09-12,1
20160906,Northeast,40.50,59.50,27.75,13.68,3.85,0.00,2016-09-06,2016-09-12,1
20160906,South,84.24,15.76,4.51,1.20,0.00,0.00,2016-09-06,2016-09-12,1
20160906,Southeast,69.41,30.59,14.52,7.43,1.34,0.00,2016-09-06,2016-09-12,1
20160906,West,48.33,51.67,23.49,8.93,3.87,1.87,2016-09-06,2016-09-12,1
20160830,High Plains,67.61,32.39,12.02,3.87,0.72,0.00,2016-08-30,2016-09-05,1
20160830,Midwest,89.86,10.14,1.83,0.00,0.00,0.00,2016-08-30,2016-09-05,1
20160830,Northeast,41.53,58.47,27.27,12.79,2.51,0.00,2016-08-30,2016-09-05,1
20160830,South,82.95,17.05,5.45,1.28,0.00,0.00,2016-08-30,2016-09-05,1
20160830,Southeast,60.84,39.16,17.49,7.76,1.40,0.00,2016-08-30,2016-09-05,1
20160830,West,49.39,50.61,23.24,8.58,4.00,1.87,2016-08-30,2016-09-05,1
20160823,High Plains,64.09,35.91,11.42,4.08,0.72,0.00,2016-08-23,2016-08-29,1
20160823,Midwest,88.52,11.48,2.21,0.00,0.00,0.00,2016-08-23,2016-08-29,1
20160823,Northeast,44.16,55.84,25.58,12.15,2.31,0.00,2016-08-23,2016-08-29,1
20160823,South,80.77,19.23,6.08,1.70,0.00,0.00,2016-08-23,2016-08-29,1
20160823,Southeast,66.40,33.60,17.03,8.19,1.53,0.00,2016-08-23,2016-08-29,1
20160823,West,48.93,51.07,22.72,8.66,4.00,1.87,2016-08-23,2016-08-29,1
20160816,High Plains,63.70,36.30,11.48,3.98,1.14,0.00,2016-08-16,2016-08-22,1
20160816,Midwest,86.50,13.50,2.66,0.00,0.00,0.00,2016-08-16,2016-08-22,1
20160816,Northeast,42.59,57.41,26.77,12.01,2.31,0.00,2016-08-16,2016-08-22,1
20160816,South,70.82,29.18,8.10,2.43,0.18,0.00,2016-08-16,2016-08-22,1
20160816,Southeast,68.07,31.93,17.89,9.55,2.45,0.00,2016-08-16,2016-08-22,1
20160816,West,43.62,56.38,22.46,8.76,4.09,1.87,2016-08-16,2016-08-22,1
20160809,High Plains,60.45,39.55,13.63,4.15,1.48,0.00,2016-08-09,2016-08-15,1
20160809,Midwest,80.70,19.30,6.08,1.26,0.00,0.00,2016-08-09,2016-08-15,1
20160809,Northeast,40.05,59.95,28.54,12.96,0.15,0.00,2016-08-09,2016-08-15,1
20160809,South,56.90,43.10,12.04,3.01,0.31,0.00,2016-08-09,2016-08-15,1
20160809,Southeast,68.27,31.73,18.76,10.02,2.36,0.00,2016-08-09,2016-08-15,1
20160809,West,43.25,56.75,22.59,8.83,4.07,1.87,2016-08-09,2016-08-15,1
20160802,High Plains,62.58,37.42,13.36,4.04,1.48,0.00,2016-08-02,2016-08-08,1
20160802,Midwest,80.64,19.36,5.86,0.00,0.00,0.00,2016-08-02,2016-08-08,1
20160802,Northeast,40.86,59.14,27.26,11.01,0.00,0.00,2016-08-02,2016-08-08,1
20160802,South,59.12,40.88,11.80,3.61,0.25,0.00,2016-08-02,2016-08-08,1
20160802,Southeast,64.19,35.81,20.45,11.59,3.23,0.00,2016-08-02,2016-08-08,1
20160802,West,44.43,55.57,21.54,7.42,4.07,1.87,2016-08-02,2016-08-08,1
20160726,High Plains,64.83,35.17,13.26,4.13,1.78,0.00,2016-07-26,2016-08-01,1
20160726,Midwest,79.26,20.74,5.29,0.00,0.00,0.00,2016-07-26,2016-08-01,1
20160726,Northeast,34.20,65.80,29.09,10.10,0.00,0.00,2016-07-26,2016-08-01,1
20160726,South,55.48,44.52,11.56,2.87,0.36,0.00,2016-07-26,2016-08-01,1
20160726,Southeast,66.04,33.96,19.23,9.97,2.82,0.00,2016-07-26,2016-08-01,1
20160726,West,44.42,55.58,21.22,7.77,4.13,1.87,2016-07-26,2016-08-01,1
20160719,High Plains,68.46,31.54,10.67,3.90,1.78,0.00,2016-07-19,2016-07-25,1
20160719,Midwest,73.62,26.38,6.13,0.00,0.00,0.00,2016-07-19,2016-07-25,1
20160719,Northeast,37.56,62.44,25.14,8.60,0.00,0.00,2016-07-19,2016-07-25,1
20160719,South,67.97,32.03,8.37,1.58,0.10,0.00,2016-07-19,2016-07-25,1
20160719,Southeast,68.16,31.84,19.31,10.45,2.62,0.00,2016-07-19,2016-07-25,1
20160719,West,44.47,55.53,19.57,7.66,4.13,1.87,2016-07-19,2016-07-25,1
20160712,High Plains,78.24,21.76,7.96,1.78,0.28,0.00,2016-07-12,2016-07-18,1
20160712,Midwest,72.76,27.24,6.11,0.00,0.00,0.00,2016-07-12,2016-07-18,1
20160712,Northeast,35.98,64.02,22.79,5.08,0.00,0.00,2016-07-12,2016-07-18,1
20160712,South,74.59,25.41,7.49,1.58,0.10,0.00,2016-07-12,2016-07-18,1
20160712,Southeast,70.18,29.82,18.90,10.78,2.53,0.00,2016-07-12,2016-07-18,1
20160712,West,48.58,51.42,18.84,7.44,3.88,1.87,2016-07-12,2016-07-18,1
20160705,High Plains,75.94,24.06,9.30,1.83,0.28,0.00,2016-07-05,2016-07-11,1
20160705,Midwest,69.38,30.62,6.12,0.19,0.00,0.00,2016-07-05,2016-07-11,1
20160705,Northeast,34.36,65.64,20.82,1.81,0.00,0.00,2016-07-05,2016-07-11,1
20160705,South,80.65,19.35,7.86,1.82,0.05,0.00,2016-07-05,2016-07-11,1
20160705,Southeast,72.01,27.99,18.17,10.71,2.02,0.00,2016-07-05,2016-07-11,1
20160705,West,48.77,51.23,18.84,7.43,3.88,1.87,2016-07-05,2016-07-11,1
20160628,High Plains,72.49,27.51,9.19,1.82,0.28,0.00,2016-06-28,2016-07-04,1
20160628,Midwest,73.04,26.96,3.40,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160628,Northeast,34.91,65.09,12.43,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160628,South,82.82,17.18,6.23,0.45,0.01,0.00,2016-06-28,2016-07-04,1
20160628,Southeast,71.44,28.56,17.08,8.57,0.52,0.00,2016-06-28,2016-07-04,1
20160628,West,47.99,52.01,18.64,7.45,3.88,1.87,2016-06-28,2016-07-04,1
20160621,High Plains,81.43,18.57,5.18,1.04,0.00,0.00,2016-06-21,2016-06-27,1
20160621,Midwest,70.40,29.60,2.02,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160621,Northeast,38.55,61.45,7.62,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160621,South,83.21,16.79,5.87,0.68,0.00,0.00,2016-06-21,2016-06-27,1
20160621,Southeast,71.31,28.69,16.58,5.69,0.00,0.00,2016-06-21,2016-06-27,1
20160621,West,49.42,50.58,18.47,7.34,3.84,1.87,2016-06-21,2016-06-27,1
20160614,High Plains,83.91,16.09,3.47,0.25,0.00,0.00,2016-06-14,2016-06-20,1
20160614,Midwest,68.73,31.27,0.03,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160614,Northeast,52.80,47.20,4.00,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160614,South,86.64,13.36,4.84,0.52,0.00,0.00,2016-06-14,2016-06-20,1
20160614,Southeast,75.40,24.60,16.90,4.39,0.00,0.00,2016-06-14,2016-06-20,1
20160614,West,53.15,46.85,18.41,7.22,3.84,1.87,2016-06-14,2016-06-20,1
20160607,High Plains,86.48,13.52,2.49,0.25,0.00,0.00,2016-06-07,2016-06-13,1
20160607,Midwest,85.51,14.49,0.03,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160607,Northeast,56.81,43.19,2.16,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160607,South,85.94,14.06,3.30,0.16,0.00,0.00,2016-06-07,2016-06-13,1
20160607,Southeast,77.63,22.37,14.65,2.17,0.00,0.00,2016-06-07,2016-06-13,1
20160607,West,54.57,45.43,18.82,7.28,4.17,1.87,2016-06-07,2016-06-13,1
20160531,High Plains,90.91,9.09,1.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160531,Midwest,86.13,13.87,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160531,Northeast,60.55,39.45,0.78,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160531,South,86.02,13.98,3.80,0.16,0.00,0.00,2016-05-31,2016-06-06,1
20160531,Southeast,78.97,21.03,13.38,2.17,0.00,0.00,2016-05-31,2016-06-06,1
20160531,West,57.72,42.28,18.36,6.82,4.19,1.87,2016-05-31,2016-06-06,1
20160524,High Plains,92.04,7.96,1.00,0.20,0.00,0.00,2016-05-24,2016-05-30,1
20160524,Midwest,90.82,9.18,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,Northeast,60.16,39.84,0.78,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,South,85.30,14.70,2.47,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,Southeast,79.08,20.92,9.90,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160524,West,57.65,42.35,20.81,7.47,4.19,1.87,2016-05-24,2016-05-30,1
20160517,High Plains,91.73,8.27,1.00,0.20,0.00,0.00,2016-05-17,2016-05-23,1
20160517,Midwest,95.55,4.45,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,Northeast,67.18,32.82,1.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,South,92.44,7.56,2.96,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,Southeast,72.49,27.51,10.20,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160517,West,56.13,43.87,21.05,8.24,4.19,1.87,2016-05-17,2016-05-23,1
20160510,High Plains,91.43,8.57,1.13,0.33,0.00,0.00,2016-05-10,2016-05-16,1
20160510,Midwest,89.24,10.76,1.15,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,Northeast,67.78,32.22,1.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,South,86.96,13.04,3.21,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,Southeast,76.11,23.89,9.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160510,West,56.34,43.66,22.09,9.11,5.73,1.87,2016-05-10,2016-05-16,1
20160503,High Plains,86.06,13.94,1.31,0.33,0.00,0.00,2016-05-03,2016-05-09,1
20160503,Midwest,88.83,11.17,1.18,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160503,Northeast,62.85,37.15,3.47,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160503,South,86.25,13.75,2.74,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160503,Southeast,60.91,39.09,6.42,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160503,West,54.70,45.30,22.30,9.40,5.84,1.87,2016-05-03,2016-05-09,1
20160426,High Plains,72.56,27.44,3.54,0.33,0.00,0.00,2016-04-26,2016-05-02,1
20160426,Midwest,81.94,18.06,2.28,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160426,Northeast,60.95,39.05,5.04,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160426,South,79.83,20.17,2.52,0.35,0.00,0.00,2016-04-26,2016-05-02,1
20160426,Southeast,59.27,40.73,2.37,0.06,0.00,0.00,2016-04-26,2016-05-02,1
20160426,West,51.39,48.61,23.48,10.02,5.84,1.87,2016-04-26,2016-05-02,1
20160419,High Plains,62.82,37.18,7.07,0.33,0.00,0.00,2016-04-19,2016-04-25,1
20160419,Midwest,84.40,15.60,1.12,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160419,Northeast,73.16,26.84,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160419,South,77.35,22.65,3.68,0.40,0.00,0.00,2016-04-19,2016-04-25,1
20160419,Southeast,64.95,35.05,0.21,0.06,0.00,0.00,2016-04-19,2016-04-25,1
20160419,West,52.53,47.47,23.48,10.09,5.84,1.87,2016-04-19,2016-04-25,1
20160412,High Plains,47.69,52.31,16.77,0.42,0.00,0.00,2016-04-12,2016-04-18,1
20160412,Midwest,89.34,10.66,1.11,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160412,Northeast,88.13,11.87,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160412,South,76.06,23.94,6.30,0.73,0.00,0.00,2016-04-12,2016-04-18,1
20160412,Southeast,81.07,18.93,0.21,0.06,0.00,0.00,2016-04-12,2016-04-18,1
20160412,West,51.38,48.62,24.17,10.30,6.37,2.89,2016-04-12,2016-04-18,1
20160405,High Plains,49.98,50.02,12.09,0.33,0.00,0.00,2016-04-05,2016-04-11,1
20160405,Midwest,90.74,9.26,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160405,Northeast,94.29,5.71,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160405,South,76.06,23.94,6.16,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160405,Southeast,83.20,16.80,0.21,0.06,0.00,0.00,2016-04-05,2016-04-11,1
20160405,West,53.30,46.70,24.10,10.26,6.37,2.89,2016-04-05,2016-04-11,1
20160329,High Plains,50.67,49.33,8.61,0.41,0.00,0.00,2016-03-29,2016-04-04,1
20160329,Midwest,90.77,9.23,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160329,Northeast,94.29,5.71,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160329,South,77.17,22.83,4.14,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160329,Southeast,83.38,16.62,0.22,0.06,0.00,0.00,2016-03-29,2016-04-04,1
20160329,West,49.37,50.63,23.16,9.96,6.37,3.16,2016-03-29,2016-04-04,1
20160322,High Plains,53.51,46.49,5.90,0.41,0.00,0.00,2016-03-22,2016-03-28,1
20160322,Midwest,98.11,1.89,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160322,Northeast,95.99,4.01,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160322,South,87.66,12.34,2.24,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160322,Southeast,88.98,11.02,0.22,0.06,0.00,0.00,2016-03-22,2016-03-28,1
20160322,West,49.21,50.79,23.06,10.35,6.37,3.16,2016-03-22,2016-03-28,1
20160315,High Plains,59.18,40.82,4.22,0.41,0.00,0.00,2016-03-15,2016-03-21,1
20160315,Midwest,97.80,2.20,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160315,Northeast,95.87,4.13,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160315,South,89.06,10.94,1.18,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160315,Southeast,91.70,8.30,0.22,0.06,0.00,0.00,2016-03-15,2016-03-21,1
20160315,West,49.13,50.87,20.51,11.00,6.37,3.16,2016-03-15,2016-03-21,1
20160308,High Plains,65.56,34.44,3.03,0.41,0.00,0.00,2016-03-08,2016-03-14,1
20160308,Midwest,97.80,2.20,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160308,Northeast,95.87,4.13,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160308,South,71.29,28.71,1.15,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160308,Southeast,93.33,6.67,0.22,0.06,0.00,0.00,2016-03-08,2016-03-14,1
20160308,West,51.74,48.26,20.86,12.58,6.87,3.71,2016-03-08,2016-03-14,1
20160301,High Plains,70.76,29.24,3.18,0.41,0.00,0.00,2016-03-01,2016-03-07,1
20160301,Midwest,99.10,0.90,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160301,Northeast,96.26,3.74,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160301,South,80.47,19.53,0.55,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160301,Southeast,97.47,2.53,0.22,0.06,0.00,0.00,2016-03-01,2016-03-07,1
20160301,West,52.52,47.48,24.11,13.19,6.87,3.71,2016-03-01,2016-03-07,1
20160223,High Plains,73.57,26.43,3.03,0.23,0.00,0.00,2016-02-23,2016-02-29,1
20160223,Midwest,99.03,0.97,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160223,Northeast,83.96,16.04,2.33,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160223,South,88.01,11.99,0.40,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160223,Southeast,99.23,0.77,0.22,0.06,0.00,0.00,2016-02-23,2016-02-29,1
20160223,West,54.23,45.77,24.40,13.17,6.87,3.71,2016-02-23,2016-02-29,1
20160216,High Plains,73.50,26.50,2.97,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160216,Midwest,99.03,0.97,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160216,Northeast,71.66,28.34,3.27,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160216,South,75.67,24.33,1.80,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160216,Southeast,99.04,0.96,0.49,0.17,0.06,0.00,2016-02-16,2016-02-22,1
20160216,West,55.32,44.68,24.62,13.10,6.92,3.71,2016-02-16,2016-02-22,1
20160209,High Plains,74.06,25.94,2.97,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160209,Midwest,99.03,0.97,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160209,Northeast,71.07,28.93,3.27,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160209,South,93.94,6.06,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160209,Southeast,99.04,0.96,0.49,0.17,0.06,0.00,2016-02-09,2016-02-15,1
20160209,West,55.01,44.99,24.93,13.30,7.21,3.71,2016-02-09,2016-02-15,1
20160202,High Plains,73.43,26.57,2.97,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160202,Midwest,97.98,2.02,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160202,Northeast,71.89,28.11,3.27,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160202,South,98.82,1.18,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160202,Southeast,96.21,3.79,0.49,0.17,0.06,0.00,2016-02-02,2016-02-08,1
20160202,West,54.71,45.29,25.77,14.29,7.81,3.81,2016-02-02,2016-02-08,1
20160126,High Plains,77.60,22.40,2.97,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160126,Midwest,98.00,2.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160126,Northeast,73.82,26.18,3.27,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160126,South,99.01,0.99,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160126,Southeast,96.45,3.55,0.49,0.17,0.06,0.00,2016-01-26,2016-02-01,1
20160126,West,54.74,45.26,25.76,14.43,7.81,3.88,2016-01-26,2016-02-01,1
20160119,High Plains,77.60,22.40,2.97,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160119,Midwest,98.00,2.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160119,Northeast,67.85,32.15,6.32,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160119,South,99.14,0.86,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160119,Southeast,94.38,5.62,0.49,0.17,0.06,0.00,2016-01-19,2016-01-25,1
20160119,West,54.47,45.53,26.90,14.43,8.20,4.10,2016-01-19,2016-01-25,1
20160112,High Plains,77.38,22.62,2.95,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160112,Midwest,97.77,2.23,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160112,Northeast,67.85,32.15,6.32,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160112,South,99.14,0.86,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160112,Southeast,93.42,6.58,0.49,0.17,0.06,0.00,2016-01-12,2016-01-18,1
20160112,West,54.04,45.96,28.37,16.91,8.75,4.38,2016-01-12,2016-01-18,1
20160105,High Plains,77.39,22.61,2.29,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20160105,Midwest,94.77,5.23,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20160105,Northeast,65.12,34.88,6.60,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20160105,South,99.14,0.86,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20160105,Southeast,93.42,6.58,0.49,0.17,0.06,0.00,2016-01-05,2016-01-11,1
20160105,West,51.99,48.01,30.22,16.99,8.75,4.58,2016-01-05,2016-01-11,1
20151229,High Plains,78.82,21.18,1.58,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151229,Midwest,88.07,11.93,2.35,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151229,Northeast,62.11,37.89,6.60,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151229,South,97.72,2.28,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151229,Southeast,94.38,5.62,0.49,0.17,0.06,0.00,2015-12-29,2016-01-04,1
20151229,West,51.84,48.16,30.12,19.58,10.64,4.58,2015-12-29,2016-01-04,1
20151222,High Plains,77.68,22.32,1.58,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151222,Midwest,87.40,12.60,2.66,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151222,Northeast,62.11,37.89,7.00,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151222,South,98.01,1.99,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151222,Southeast,93.97,6.03,0.49,0.17,0.06,0.00,2015-12-22,2015-12-28,1
20151222,West,50.92,49.08,30.97,21.44,11.16,4.58,2015-12-22,2015-12-28,1
20151215,High Plains,75.16,24.84,0.92,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151215,Midwest,87.50,12.50,2.34,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151215,Northeast,62.47,37.53,6.39,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151215,South,98.39,1.61,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151215,Southeast,93.05,6.95,0.46,0.17,0.06,0.00,2015-12-15,2015-12-21,1
20151215,West,50.25,49.75,31.58,22.23,11.16,4.58,2015-12-15,2015-12-21,1
20151208,High Plains,66.45,33.55,2.03,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151208,Midwest,89.03,10.97,2.34,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151208,Northeast,73.46,26.54,6.39,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151208,South,98.57,1.43,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151208,Southeast,95.49,4.51,0.46,0.17,0.06,0.00,2015-12-08,2015-12-14,1
20151208,West,49.47,50.53,32.20,24.31,13.51,4.58,2015-12-08,2015-12-14,1
20151201,High Plains,66.12,33.88,2.03,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151201,Midwest,84.74,15.26,3.16,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151201,Northeast,73.46,26.54,6.39,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151201,South,96.28,3.72,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151201,Southeast,93.51,6.49,0.55,0.19,0.06,0.00,2015-12-01,2015-12-07,1
20151201,West,49.18,50.82,32.66,24.88,14.14,4.58,2015-12-01,2015-12-07,1
20151124,High Plains,64.31,35.69,3.47,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151124,Midwest,84.26,15.74,3.51,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151124,Northeast,71.65,28.35,6.39,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151124,South,91.00,9.00,2.10,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151124,Southeast,92.50,7.50,0.55,0.25,0.06,0.00,2015-11-24,2015-11-30,1
